user_id,status,city,job_title,organization_id,contracts,description,skills
163,published,WOODSTOWN,Associate Athletic Director,163,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'analytics': 1, 'collaboration': 1, 'e-commerce': 1, 'internet': 2, 'communication': 1}}"
164,published,NEW CITY,Front Desk Manager,164,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'consulting': 1, 'less': 1, 'coding': 1, 'analytics': 3, 'design': 7, 'statistical analysis': 2, 'networks': 2, 'implementation': 6, 'social media marketing': 1, 'internet': 3, 'presentation': 2, 'web development': 1, 'reporting': 3, 'innovation': 1, 'attention to detail': 1, 'leadership': 1, 'desk': 1, 'project management': 1, 'training': 7, 'technical': 4, 'documentation': 3, 'programming': 1, 'e-commerce': 1, 'databases': 2, 'analytical': 1, 'troubleshooting': 1}}"
165,published,LEXINGTON,Tile Setter,165,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'digital marketing': 1, 'consulting': 1, 'implementation': 1, 'hardware': 1, 'design': 1, 'content marketing': 2, 'insights': 2}}"
166,published,CLEWISTON,Technology Research Manager,166,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'scrum': 1, 'mobile': 8, 'collaboration': 1, 'reporting': 1, 'priorities': 1, 'analytics': 1, 'engineering': 1, 'web analytics': 1, 'design': 10, 'website development': 1, 'presentation': 1, 'technical': 2, 'project management': 1}}"
167,published,ELKHART,Rotating Equipment Engineer,167,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'certifications': 1, 'http': 1, 'mobile': 13, 'communication': 47, 'cloud computing': 12, 'documentation': 1, 'networks': 2, 'internet': 34, 'tableau': 1, 'ensemble': 11, 'e-commerce': 12, 'wimax': 1, 'lte': 4, 'innovation': 5, 'dos': 1, 'collaboration': 7}}"
168,published,JONESTOWN,Director of Hotel Operations,168,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'communication': 1, 'collaboration': 2, 'desk': 1}}"
169,published,ARCHER,Night Auditor,169,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'reporting': 2, 'ai': 5, 'communication': 4, 'documentation': 1, 'coaching': 1, 'ensemble': 1}}"
170,published,PITTSBURGH,Bus Driver,170,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'ai': 1, 'communication': 4, 'mobile': 1}}"
171,published,PHOENIX,Front End Load Driver,171,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'internet': 1}}"
172,published,WESTMINSTER,Oracle Technical Lead,172,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'communication': 2}}"
173,published,ASHVILLE,Informatica Extract Transform Load (ETL) Developer,173,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'documentation': 1, 'ensemble': 2, 'reporting': 1}}"
174,published,CORINNA,Financial Analyst,174,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'desk': 1}}"
175,published,ATCO,Mining Safety Engineer,175,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'communication': 1, 'collaboration': 1}}"
176,published,ARECIBO,Front Desk Associate,176,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'ensemble': 1}}"
177,published,PEORIA,Forecast Systems Manager,177,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'communication': 5, 'http': 1, 'e-commerce': 2}}"
178,published,LYNN,Director of Guidance,178,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'ai': 2, 'hardware': 1, 'internet': 1}}"
